Nome_Montadora;Nome_Modelo;Classificacao_Modelo;Ano_Inicio;Ano_Fim;Filtro_Ar;Filtro_Oleo;Filtro_Combustivel;Filtro_Cabine
BMW;830Ci;840Ci ‐ (E31 ‐ Coupé) ‐ gasolina ‐ mecânico;94 ; 95;FAP4813;WEO0517/1;FCI1732;
BMW;830Ci;840Ci ‐ (E31 ‐ Coupé) ‐ gasolina ‐ mecânico;95 ; 99;FAP4813;WOE240;FCI1732;
BMW;830Ci;850Ci ‐ (E31 ‐ Coupé) ‐ gasolina ‐ automático;95 ; 99;FAP4817;WOE240;FCI1731;
BMW;850Csi;(E31 ‐ Coupé) ‐ gasolina ‐ automático;93 ; 95;FAP4817;WEO0517/1;FCI1731;
BMW;850i;(E31 ‐ Coupé) ‐ gasolina ‐ mecânico;90 ; 95;FAP4817;WEO0517/1;FCI1731;
BMW;M1 125i;(F20 / F21 ‐ Coupé) ‐ gasolina ‐ automático;2013 ;;FAP9066;WOE224;;AKX1541F
BMW;M1 135i;(F20 / F21 ‐ Coupé) ‐ gasolina ‐ automático;2013 ;;FAP9068;WOE221;;AKX1541F
BMW;M2;(Coupé) ‐ gasolina ‐ automático;2016 ;;FAP2422‐2;WOE236;;
BMW;M2 235i;(F20 / F21 ‐ Coupé) ‐ gasolina ‐ automático;2014 ;;FAP9068;;;
BMW;M3;(E36 ‐ Cabrio / Evolution) ‐ gasolina ‐ automático / mecânico;00 ; 05;FAP4830;WOE223;FCI1736;AKX1500
BMW;M3;(E36 ‐ Cabrio / Evolution) ‐ gasolina ‐ automático / mecânico;95 ; 00;FAP4830;WEO0522;FCI1737;AKX3517
BMW;M3;(E36 ‐ Cabrio) ‐ gasolina ‐ mecânico;94 ; 95;FAP4830;WOE223;FCI1732;AKX3517
BMW;M3;Bi Turbo ‐ (Sedan) ‐ gasolina ‐ automático;2015 ;;FAP2422‐2;WOE236;;AKX1541F
BMW;M3 328i;(Sport / GT) ‐ gasolina ‐ automático;2014 ;;FAP9066;WOE221;;AKX1541F
BMW;M3 335i;(F20 / F21 ‐ Sport) ‐ gasolina ‐ automático;2014 ;;FAP9068;WOE221;;
BMW;M4;Bi Turbo ‐ (Cabriolet / Coupe) ‐ gasolina ‐ automático;2015 ;;FAP2422‐2;WOE236;;AKX1541F
BMW;M5;(E34 ‐ Sedã) ‐ gasolina ‐ mecânico;92 ; 96;FAP4828;WEO0517;FCI1105A;AKX35102
BMW;M5;(E34) ‐ gasolina ‐ automático / mecânico;88 ; 92;FAP4828;WEO0517;FCI1105A;AKX35102
BMW;M5;(E60 / E61 ‐ Sedã) ‐ gasolina ‐ mecânico;05 ;10;FAP4821;WOE402;;AKX1550
BMW;M6;(E63 / E64 ‐ Cabrio / Coupé) ‐ gasolina ‐ manual;06 ; 10;FAP4821;WOE402;;AKX1550
BMW;M6;(F12 / F13 ‐ Coupé) ‐ gasolina ‐ automático;2013 ;;FAP2422‐2;;;AKX1570‐2
BMW;Série 1;116i Bi Turbo ‐ (F20 / F21) ‐ gasolina ‐ automático;2012 ;;FAP9066;WOE231;;AKX1541F
BMW;Série 1;118i ‐ (E81 / E87 ‐ Sport Edition / Top Hatch) ‐ gasolina ‐ automático;2009 ;;WR363;WOE211;;AKX1540
BMW;Série 1;118i Turbo ‐ (F20 / F21 ‐ Full / Urban Line / Sport GP) ‐ gasolina ‐ automático;12 ; 14;FAP9066;WOE231;;AKX1541F
BMW;Série 1;120i ‐ (E87 ‐ Cabriolet / Hatch / Top Hatch) ‐ gasolina ‐ automático / mecânico;05 ; 09;WR363;WOE211;;AKX1540
BMW;Série 1;120iA ‐ (E81 / E87 ‐ Cabrio) ‐ gasolina ‐ automático / mecânico;2009 ;;WR363;WOE211;;AKX1540
BMW;Série 1;120iA flex ‐ (Sport / Sport GP) ‐ automático;14 ; 16;FAP9066;WOE231;;AKX1541F
BMW;Série 1;120iA flex ‐ (Sport / Sport GP) ‐ automático;2016 ;;FAP9301;WOE237;;AKX1541F
BMW;Série 1;130i ‐ (Sport Hatch) ‐ gasolina ‐ automático / mecânico;2006 ;;WR364;WOE221;;AKX1540
BMW;Série 1;135i ‐ (E82 / E88 ‐ Coupé / Sauber Coupé) ‐ gasolina ‐ automático / mecânico;2007 ;;FAP2415;WOE221;;AKX1540
BMW;Série 1;M140i;2016 ;;FAP9301;WOE259;;AKX1541F
BMW;Série 3;316i ‐ (E30 ‐ Compact Hatch / Sedã) ‐ gasolina ‐ mecânico;86 ; 90;FAP4817;WOE523;FCI1105A;
BMW;Série 3;316i ‐ (E30 / E36 ‐ Compact Hatch / Sedã) ‐ gasolina ‐ mecânico;90 ; 94;FAP4817;WOE523;FCI1731;AKX3517
BMW;Série 3;316i ‐ (E36 ‐ Compact Hatch / Sedã) ‐ gasolina ‐ mecânico;94 ; 95;FAP4817;WOE523;FCI1732;AKX3517
BMW;Série 3;316i ‐ (E36 ‐ Compact Hatch / Sedã) ‐ gasolina ‐ mecânico;95 ; 99;FAP3256;WOE230;FCI1732;AKX3517
BMW;Série 3;316i ‐ (Sedã) ‐ gasolina ‐ automático;14 ; 15;FAP9066;WOE231;;AKX1541F
BMW;Série 3;318i ‐ (E30 ‐ Cabrio / Touring) ‐ gasolina ‐ mecânico;85 ; 90;FAP4817;WOE523;FCI1105A;
BMW;Série 3;318i ‐ (E30 ‐ Cabrio / Touring) ‐ gasolina ‐ mecânico;90 ; 91;FAP4817;WOE523;FCI1731;
BMW;Série 3;318i ‐ (E36 ‐ Cabrio / Touring / Compact / Sedã) ‐ gasolina ‐ automático / mecânico;84 ; 95;FAP4817;WOE523;FCI1732;AKX3517
BMW;Série 3;318i ‐ (E36 ‐ Cabrio;95 ; 99;FAP3256;WOE230;FCI1732;AKX3517
BMW;Série 3;318iA ‐ (F30 / F31) ‐ gasolina ‐ automático / mecânico;11 ; 12;WR363;WOE211;;AKX1540
BMW;Série 3;318iS ‐ (E30 / E36 ‐ Coupé) ‐ gasolina ‐ mecânico;92 ; 94;FAP4817;WOE523;FCI1731;AKX3517
BMW;Série 3;318iS ‐ (E36 ‐ Coupé / Sport / Sedã) ‐ gasolina ‐ mecânico;94 ; 98;FAP3256;WOE230;FCI1732;AKX3517
BMW;Série 3;318Ti ‐ (E36 ‐ Compact Top) ‐ gasolina ‐ automático / mecânico;1995;;FAP4817;WOE523;FCI1732;AKX3517
BMW;Série 3;318Ti ‐ (E36 ‐ Compact Top) ‐ gasolina ‐ automático / mecânico;96 ; 99;FAP3256;WOE230;FCI1732;AKX3517
BMW;Série 3;320Ci ‐ (E46) ‐ gasolina ‐ mecânico;01 ; 05;FAP4830;WOE220;FCI1734;AKX1500
BMW;Série 3;320Ci ‐ (E46) ‐ gasolina ‐ mecânico;98 ; 01;FAP4830;WOE220;FCI1732;AKX1500
BMW;Série 3;320i ‐ (E30 ‐ Cabrio / Touring) ‐ gasolina ‐ automático / mecânico;85 ; 93;FAP4817;WO370;FCI1105A;
BMW;Série 3;320i ‐ (E36 ‐ Coupé / GP / Sedã / Modern) ‐ gasolina ‐ automático / mecânico;90 ; 94;FAP4830;WEO0522;FCI1105A;AKX3517
BMW;Série 3;320i ‐ (E36) ‐ gasolina ‐ mecânico;94 ; 96;FAP4830;WEO0522;FCI1732;AKX3517
BMW;Série 3;320i ‐ (E36) ‐ gasolina ‐ mecânico;96 ; 99;FAP4830;WOE220;FCI1732;AKX3517
BMW;Série 3;320i Flex ‐ (M Sport ) ‐ automático;2021 ;;FAP2421;WOE247;;
BMW;Série 3;320i Turbo Active flex ‐ (F30 / F31 ‐ GP / Sport GP / Modern) ‐ automático;2014 ;;FAP9066;WOE224;FCI1741;AKX1541F
BMW;Série 3;320iA ‐ (E90 / E91 ‐ Coupé / GP / Sedã / Modern) ‐ gasolina ‐ automático;2005 ;;WR363;WOE211;;AKX1540
BMW;Série 3;320iA Turbo ‐ (F30 / F31 ‐ GP / Sport GP / Modern) ‐ gasolina ‐ automático;2012 ;;FAP9066;WOE224;;AKX1541F
BMW;Série 3;323i ‐ (E36 ‐ Comfort / Coupé / Sedã / Sport / Top) ‐ gasolina ‐ automático / mecânico;95 ; 99;FAP4830;WOE220;FCI1732;AKX3517
BMW;Série 3;325Ci ‐ (E46 ‐ Coupé) ‐ gasolina ‐ automático;01 ; 07;FAP4830;WOE220;FCI1734;AKX1500
BMW;Série 3;325Ci ‐ (E46) ‐ gasolina;00 ; 01;FAP4830;WOE220;FCI1732;AKX1500
BMW;Série 3;325i ‐ (E30 ‐ Cabrio / Coupé / Security / Sedã / Touring) ‐ gasolina ‐ automático / Mecânic;87 ; 93;FAP4817;WO370;FCI1105A;
BMW;Série 3;325i ‐ (E36) ‐ gasolina ‐ automático / mecânico;90 ; 99;FAP4830;WEO0522;FCI1105A;AKX3517
BMW;Série 3;325iA ‐ (E90 ‐ Protection / Coupé / Touring) ‐ gasolina ‐ automático;2005 ;;WR364;WOE221;;AKX1540
BMW;Série 3;328Ci ‐ (E46) ‐ gasolina ‐ mecânico;98 ; 99;FAP4830;WOE220;FCI1732;AKX1500
BMW;Série 3;328i ‐ (E36 ‐ Exclusive / Touring / Sport) ‐ gasolina ‐ automático;1995;;FAP4830;WEO0522;FCI1732;AKX3517
BMW;Série 3;328i ‐ (E36 ‐ Exclusive / Touring / Sport) ‐ gasolina ‐ automático;96 ; 98;FAP4830;WOE220;FCI1732;AKX3517
BMW;Série 3;328i Turbo Active flex ‐ (F30 / F31 ‐ Sport GP) ‐ automático;2014 ;;FAP9066;WOE224;FCI1741;AKX1541F
BMW;Série 3;328iA ‐ (F30 / F31 ‐ Exclusive / Touring / Sport / Plus / Modern) ‐ gasolina ‐ automático;12 ; 13;FAP9066;WOE232;;AKX1541F
BMW;Série 3;328iA ‐ (F30 / F31 ‐ Exclusive / Touring / Sport / Plus / Modern) ‐ gasolina ‐ automático;2013 ;;FAP9066;WOE224;;AKX1541F
BMW;Série 3;330Ci ‐ (E46 ‐ Cabrio / Esclusive / Sedã / Security / Sport / Top) ‐ gasolina ‐ automático;00 ; 07;FAP4830;WOE220;FCI1734;AKX1500
BMW;Série 3;330i ‐ (E90 ‐ Cabrio / Esclusive / Sedã / Security / Sport / Top) ‐ gasolina ‐ automático;00 ; 07;FAP4830;WOE220;FCI1734;AKX1500
BMW;Série 3;330i ‐ (E90 ‐ Cabrio / Esclusive / Sedã / Security / Sport / Top) ‐ gasolina ‐ automático;05 ; 07;WR364;WOE221;;AKX1540
BMW;Série 3;335i ‐ (E90 ‐ Cabriolet / Sport / Coupé / Sedã / Top) ‐ gasolina ‐ automático;2007 ;;FAP2415;WOE221;;AKX1540
BMW;Série 6;640i ‐ (F06CG ‐ Grand Coupé) ‐ gasolina ‐ automático;2013 ;;FAP4819;WOE221;;AKX1570‐2
BMW;Série 6;645Ci ‐ (E63 / E64 ‐ Cabrio / Coupé) ‐ gasolina ‐ automático / mecânico;03 ; 05;FAP9043;WOE214;;AKX1550
BMW;Série 6;650Ci ‐ (E63 / E64 ‐ Cabrio) ‐ gasolina ‐ automático / mecânico;06 ;11;FAP9043;WOE241;;AKX1550
BMW;Série i i3;Rex E Drive;2016 ;;FAP2418;JFO0B00;;AKX1593F‐2
BMW;Série i i8;E Drive;2016 ;;FAP2418;;;
BMW;X1;sDrive 20i GP;2018 ;;FAP9298;WOE238;;AKX1593F‐2
BMW;X1 18i;(E84 ‐ S Drive /GP / Top) ‐ gasolina ‐ automático;10 ; 14;WR363;WOE211;FCI1741;AKX1540
BMW;X1 20i;Active flex Turbo ‐ (F48 ‐ S Drive /GP / Top) ‐ automático;2016 ;;FAP9298;WOE226;;AKX1593F‐2
BMW;X1 20i;Turbo ‐ (E84 ‐ S Drive /GP / Top) ‐ gasolina ‐ automático;11 ; 12;FAP9285;WOE232;;AKX1540
BMW;X1 20i;Turbo ‐ (E84 ‐ S Drive /GP / Top) ‐ gasolina ‐ automático;12 ; 15;FAP9285;WOE224;FCI1741;AKX1540
BMW;X1 25i;Active flex Turbo ‐ (F48 ‐ S Drive /GP / Top) ‐ automático;2016 ;;FAP9298;WOE226;;AKX1593F‐2
BMW;X1 28i;(E84 ‐ Xdrive 4x4) ‐ gasolina ‐ automático;2010 ; ;WR364;WOE221;FCI1741;AKX1540
BMW;X1 28i;(E84 ‐ Xdrive 4x4) ‐ gasolina ‐ automático;2012 ;;FAP4819;WOE221;;AKX1540
BMW;X1 28i;Active flex ‐ (Xdrive 4x4 / Sport) ‐ automático;14 ; 15;FAP4819;WOE221;;AKX1540
BMW;X2;18i Active Flex ‐ (S‐Drive / GP) ‐ automático;2019 ;;FAP9298;WOE238;;AKX1593F‐2
BMW;X2;sDrive 20i GP;2018 ;;FAP9298;WOE238;;AKX1593F‐2
BMW;X3;(E83 ‐ Family / Sport 4x4) ‐ gasolina ‐ automático;03 ; 06;FAP4830;WOE220;;AKX1500
BMW;X3;(E83 ‐ Family / Sport 4x4) ‐ gasolina ‐ automático;04 ; 07;FAP4830;WOE220;;AKX1500
BMW;X3;(E83 ‐ Family / Sport 4x4) ‐ gasolina ‐ automático;06 ; 10;FAP9031;WOE221;;AKX1500
BMW;X3;(E83 ‐ Family / Sport 4x4) ‐ gasolina ‐ automático;2007 ;;FAP9031;WOE221;;AKX1500
BMW;X3 20i;Bi Turbo ‐ (F25 ‐ Xdrive 4x4) ‐ gasolina ‐ automático;12 ; 13;FAP9067;WOE233;;AKX1591F‐2
BMW;X3 20i;Bi Turbo ‐ (F25 ‐ Xdrive 4x4) ‐ gasolina ‐ automático;2013 ;;FAP9067;WOE221;;AKX1591F‐2
BMW;X3 28i;(F25 ‐ Xdrive 4x4) ‐ gasolina ‐ automático;11 ; 12;FAP9067;WOE221;;AKX1591F‐2
BMW;X3 28i;Turbo ‐ (F25 ‐ Xdrive 4x4) ‐ gasolina ‐ automático;13 ; 15;FAP9067;WOE221;;AKX1591F‐2
BMW;X3 30i;(XDrive / X‐Line) ‐ gasolina / automático;2018 ;;FAP2419;WOE237;FCI1741;AKX1594/CF
BMW;X3 35i;Bi Turbo ‐ (F25 ‐ Xdrive 4x4) ‐ gasolina ‐ automático;2010 ;;FAP4819;WOE221;FCI1741;AKX1591F‐2
BMW;X4 28i;Turbo ‐ (F26 ‐ Xdrive / Xline) ‐ gasolina ‐ automático;2015 ;;FAP9067;WOE224;;AKX1591F‐2
BMW;X4 35i;Bi Turbo ‐ (Sport / Xdrive 4x4) ‐ gasolina ‐ automático;2015 ;;FAP4819;WOE221;;AKX1591F‐2
BMW;X5;(E53 ‐ Security / Sport) ‐ gasolina ‐ automático;00 ; 03;FAP4813;WOE240;;AKX1422
BMW;X5;(E53 ‐ Security / Sport) ‐ gasolina ‐ automático;03 ; 06;FAP4813;WOE214;FCI1567;AKX1422
BMW;X5;(E70 ‐ Security / Sport) ‐ gasolina ‐ automático;07 ; 10;FAP9281‐2;WOE241;;AKX1560‐2
BMW;X5;(E70) ‐ gasolina ‐ automático;06 ; 10;FAP4815;WOE221;;AKX1560‐2
BMW;X5;(E70) ‐ gasolina ‐ automático;06 ; 10;FAP4815;WOE221;;AKX1512F
BMW;X5;(E83) ‐ gasolina ‐ automático;00 ; 06;FAP4820;WOE220;FCI1733;AKX1422
BMW;X5;Xdrive 45e ‐ (M Sport / Híbrido) ‐ automático;2020 ;;FAP2419;WOE259;;
BMW;X5 30d;(Full / Xdrive 4x4) ‐ diesel ‐ automático;2015 ;;FAP2417;WOE216;FCI1742;AKX1560‐2
BMW;X5 35i;Bi Turbo ‐ (E70 ‐ Xdrive 4x4) ‐ gasolina ‐ automático;2010 ;;FAP4819;WOE221;;AKX1560‐2
BMW;X5 50d;(Full / Xdrive 4x4) ‐ diesel ‐ automático;2015 ;;FAP2417;WOE215;FCI1742;AKX1560‐2
BMW;X5 50i;Bi Turbo ‐ (E70 ‐ Xdrive 4x4 / Security / Sport) ‐ gasolina ‐ automático;2010 ;;FAP9282‐2;WOE251;;AKX1560‐2
BMW;X5 50i;Bi Turbo ‐ (E70 ‐ Xdrive 4x4 / Security / Sport) ‐ gasolina ‐ automático;2010 ;;FAP9282‐2;WOE251;;AKX1512F
BMW;X5 50i;Bi Turbo ‐ (Xdrive 4x4 / Endurance / Experience) ‐ gasolina ‐ automático;2014 ;;JFA0999‐2;WOE251;;AKX1560‐2
BMW;X5 M;Bi Turbo ‐ (E70) ‐ gasolina ‐ automático;2010 ;;FAP9293‐2;WOE251;;AKX1560‐2
BMW;X5 M;Bi Turbo ‐ (E70) ‐ gasolina ‐ automático;2010 ;;FAP9293‐2;WOE251;;AKX1512F
BMW;X5 M50d;(F85) ‐ gasolina / automático;13 ; 18;JFA0890‐2;;;
BMW;X6 35i;Bi Turbo ‐ (E71 ‐ Coupé) ‐ gasolina ‐ automático;2008 ;;FAP4819;WOE221;;AKX1560‐2
BMW;X6 35i;Bi Turbo ‐ (E71 ‐ Coupé) ‐ gasolina ‐ automático;2008 ;;FAP4819;WOE221;;AKX1512F
BMW;X6 50i;Bi Turbo ‐ (E70 ‐ Xdrive 4x4) ‐ gasolina ‐ automático;2008 ;;FAP9282‐2;WOE251;;AKX1512F
BMW;X6 50i;Bi Turbo ‐ (E70 ‐ Xdrive 4x4) ‐ gasolina ‐ automático;2014 ;;JFA0999‐2;WOE251;;AKX1560‐2
BMW;X6 M;Bi Turbo ‐ (E70 ‐ Coupé) ‐ gasolina ‐ automático;2010 ;;FAP9293‐2;WOE251;;AKX1560‐2
BMW;X6 M;Bi Turbo ‐ (E70 ‐ Coupé) ‐ gasolina ‐ automático;2010 ;;FAP9293‐2;WOE251;;AKX1512F
BMW;X6 M;gasolina / automático;14 ; 19;JFA0890‐2;;;
BMW;Z3;‐‐;96 ; 99;FAP3256;WOE230;FCI1732;
BMW;Z3;(E36 / 7) ‐ gasolina ‐ automático / mecânico;00 ; 03;FAP4830;WOE220;FCI1734;
BMW;Z3;(E36 / 7) ‐ gasolina ‐ automático / mecânico;97 ; 01;FAP4830;WOE220;FCI1732;
BMW;Z3 M;(E36 / 7 ‐ Coupé / Roadster) ‐ gasolina ‐ automático / mecânico;01 ; 03;FAP4830;WOE223;FCI1736;
BMW;Z4;(E85 / E86 ‐ Roadster / Sport) ‐ gasolina ‐ automático;02 ; 06;FAP4830;WOE220;;
BMW;Z4;(E85 / E86 ‐ Roadster / Sport) ‐ gasolina ‐ automático;06 ; 08;FAP9031;WOE221;;
BMW;Z4;(E85 / E86 ‐ Roadster) ‐ gasolina ‐ mecânico;06 ; 08;FAP9031;WOE211;;
BMW;Z4;20i ‐ (E89 ‐ Roadster / S Drive) ‐ gasolina ‐ automático;11 ; 12;FAP9285;WOE232;;
BMW;Z4;20i ‐ (E89 ‐ Roadster / S Drive) ‐ gasolina ‐ automático;2012 ;;FAP9285;WOE224;;
BMW;Z4;23i ‐ (E89 ‐ Roadster / S Drive) ‐ gasolina ‐ automático;2009 ;;FAP9285;WOE221;;
BMW;Z4;30i;2019 ;;FAP2420;;;
BMW;Z4;35i ‐ (E89 ‐ Roadster / S Drive) ‐ gasolina ‐ automático;2009 ;;FAP2415;WOE221;;
BMW;Z4;M ‐ (E85 / E86 ‐ Coupé) ‐ gasolina ‐ automático;06 ; 08;FAP9041;WOE223;;
BMW;Z4;M40i;2019 ;;FAP2420;WOE259;;
BMW;Z4;M40i;2021 ;;FAP2420;WOE259;;
BMW;Z8;(E52 ‐ Roadster) ‐ gasolina ‐ mecânico;2001;;FAP4813;WOE240;;
Cadillac;CTS;(Coupé / Sedã) ‐ gasolina ‐ automático / mecânico;08 ; 10;FAP9060;WOE916;;AKX3533
Cadillac;Deville / Eldorado;(Coupé) ‐ gasolina ‐ automático;91 ; 95;FAP9055;;;
Cadillac;Escalade;(Curta / ESV) ‐ gasolina ‐ automático;2007 ;;FAP9056;WO133;;
Cadillac;Seville;gasolina ‐ automático;91 ; 92;FAP9055;;FCI1660;
Cadillac;Seville;gasolina ‐ automático;93 ; 95;FAP9055;;;
CBT;Javali;(4 x 4) ‐ diesel ‐ mecânico;88 ; 95;WAP162;;FCD0710;
Chana/Changan;Family / Mini Star Family;(Perua) ‐ gasolina ‐ mecânico;06 ; 12;JFA0F10;JFO0601;JFCE00;
Chana/Changan;Family / Mini Star Family;(Perua) ‐ gasolina ‐ mecânico;2014 ;;JFA0F10;JFO0601;JFCE00;
Chery;Celer;flex ‐ (MPFi / Hatch / Sedã) ‐ mecânico;2013 ;;JFA0F05;JFO0F03;JFCF00;AKX1701
Chery;Cielo;‐‐;2010 ;;JFA0F03;JFO0F02;JFCF00;AKX1700
Chery;QQ;(MPFi) ‐ gasolina ‐ mecânico;11 ; 15;JFA0F02;JFO0604;JFC383;
Chery;S18;flex ‐ (MPFI) ‐ mecânico;2012 ;;JFA0F04;JFO0F00;JFCF00;
Chery;Tiggo;‐‐;2009 ;;JFA0F00;JFO0F02;JFC383;AKX1700
Chery;Tiggo 2;flex ‐ (ACT / Look);2018 ;;JFA0F17;JFO0F03;JFCF00;AKX1701
Chrysler;300 C;(Sedã / Touring) ‐ gasolina ‐ automático;05 ; 09;FAP2845;WO460;;AKX1901
Chrysler;300 C;(Sedã) ‐ gasolina ‐ automático;06 ; 10;FAP2845;WO460;;AKX1901
Chrysler;300 C;(Sedã) ‐ gasolina ‐ automático;07 ; 09;FAP2845;WO261;;AKX1901
Chrysler;300 C;(Sedã) ‐ gasolina ‐ automático;2012 ;;FAP2846;WOE623;;AKX1936F
Chrysler;300 M;(Sedã) ‐ gasolina ‐ automático / mecânico;98 ; 00;FAP9021;WO460;;
Chrysler;Caravan;‐‐;97 ; 99;FAP3231;WO460;FCI1102/2;
Chrysler;Caravan;(SE / LE / LX) ‐ gasolina ‐ automático;05 ; 07;FAP9033;WO390;;AKX1900
Chrysler;Caravan;(SE / LE / LX) ‐ gasolina ‐ automático;93 ; 01;FAP3231;WO390;;
Chrysler;Caravan;(SE) ‐ gasolina ‐ automático;96 ; 03;FAP3231;WO460;FCI1102/3;AKX1900
Chrysler;Caravan;(SE) ‐ gasolina ‐ automático / mecânico;93 ; 96;FAP3231;WO390;FCI1269;
Chrysler;Caravan;gasolina ‐ automático / mecânico;93 ; 96;FAP3231;WO390;FCI1269;
Chrysler;Caravan;gasolina ‐ automático / mecânico;93 ; 96;FAP3231;WO460;FCI1269;
Chrysler;Caravan;gasolina ‐ automático / mecânico;96 ; 00;FAP3231;WO390;FCI1102/3;
Chrysler;Caravan;gasolina ‐ automático / mecânico;96 ; 07;FAP3231;WO460;FCI1102/3;AKX1900
Chrysler;Cirrus;‐‐;1995;;FAP2843;;FCI1102/1;
Chrysler;Crossfire;(EGX) ‐ gasolina ‐ Maunual;03 ; 08;FAP3232;WOE300/2;FCI1948;AKX35608
Chrysler;Grand Caravan;(ES / LE / LX / STX) ‐ gasolina ‐ automático;95 ; 96;FAP3275;WO460;FCI1269;
Chrysler;Grand Caravan;(ES / LE / LX / STX) ‐ gasolina ‐ automático;96 ; 01;FAP3231;WO460;FCI1102/2;
Chrysler;Grand Caravan;(SE / LE / Limited) ‐ gasolina ‐ automático;2002 ;;FAP9033;WO390;;AKX1900
Chrysler;Grand Caravan;(SE / LE) ‐ gasolina ‐ automático;93 ; 95;FAP3275;WO460;FCI1269;
Chrysler;Grand Caravan;(SE / LE) ‐ gasolina ‐ automático;96 ; 01;FAP3231;WO460;FCI1102/2;
Chrysler;Grand Caravan;gasolina ‐ automático / mecânico;93 ; 96;FAP3231;WO390;FCI1269;
Chrysler;Grand Caravan;gasolina ‐ automático / mecânico;93 ; 96;FAP3231;WO390;FCI1269;
Chrysler;Grand Caravan;gasolina ‐ automático / mecânico;93 ; 96;FAP3231;WO460;FCI1269;
Chrysler;Grand Caravan;gasolina ‐ automático / mecânico;96 ; 00;FAP3231;WO460;FCI1102/2;
Chrysler;Grand Caravan;gasolina ‐ automático / mecânico;96 ; 01;FAP3231;WO460;FCI1102/2;
Chrysler;Grand Caravan;gasolina ‐ automático / mecânico;96 ; 01;FAP3231;WO460;FCI1102/2;
Chrysler;Le Baron;(Conversível / Sedã) ‐ gasolina ‐ automático;1990;;FAP3231;WO390;;
Chrysler;Le Baron;(Conversível / Sedã) ‐ gasolina ‐ automático;91 ; 95;FAP3231;WO250;;
Chrysler;Le Baron;Turbo ‐ (Cabrio) ‐ gasolina ‐ automático / mecânico;86 ; 91;FAP3231;WO390;;
Chrysler;Neon;‐‐;95 ; 96;FAP3231;WO390;FCI1101/4;
Chrysler;Neon;‐‐;97 ; 98;FAP3231;WO390;FCI1101/5;
Chrysler;Neon;‐‐;99 ; 05;WR197;WO390;;
Chrysler;Neon;(Sport / LE / Sedã) ‐ gasolina ‐ automático / mecânico;95 ; 96;FAP3231;WO390;FCI1101/4;
Chrysler;Neon;(Sport / LE / Sedã) ‐ gasolina ‐ automático / mecânico;97 ; 98;FAP3231;WO390;FCI1101/5;
Chrysler;PT Cruiser;(Cabriolet / Touring / classic / Limited) ‐ gasolina ‐ automático;05 ; 10;FAP3283;WO390;;AKX1911
Chrysler;PT Cruiser;(Limited) ‐ gasolina ‐ automático;01 ; 04;FAP3282;WO390;;AKX1911
Chrysler;Sebring;(LX / Sedã) ‐ gasolina ‐ automático;01 ; 03;JFA0009;WO250;;
Chrysler;Stratus;‐‐;96 ; 97;FAP2843;WO250;FCI1102/1;
Chrysler;Stratus;‐‐;98 ; 00;FAP2843;WO250;FCI1102;
Chrysler;Stratus;(LX / Sedã) ‐ gasolina ‐ automático / mecânico;96 ; 97;FAP2843;WO390;FCI1102/1;
Chrysler;Stratus;(LX / Sedã) ‐ gasolina ‐ automático / mecânico;98 ; 01;FAP2843;WO390;FCI1102;
Chrysler;Stratus;gasolina ‐ automático / mecânico;95 ; 97;FAP2843;WO390;FCI1102/1;
Chrysler;Stratus;gasolina ‐ automático / mecânico;98 ; 00;FAP2843;WO390;FCI1102;
Chrysler;Town & Country;(Limeted / Touring) ‐ gasolina ‐ automático;2011 ;;FAP2847;WOE623;;AKX2103
Chrysler;Town & Country;(Limeted) ‐ automático;08 ; 10;JFA0989;WO250;;AKX2103
Chrysler;Vision;TSI ‐ (Sedã) ‐ gasolina ‐ automático / mecânico;94 ; 95;FAP2826;WO250;;
Citröen;Aircross;‐‐;2010 ;;FAP4873;WOE710;FCI1630;AKX1446
Citröen;AX;(GTI) ‐ gasolina ‐ automático;91 ; 96;WR311;WO160;FCI1101A;
Citröen;AX;gasolina ‐ mecânico; 1991;;FAP0854;WO160;FCI1101A;
Citröen;Berlingo;(GLX Multispace) ‐ gasolina ‐ mecânico;1998 ;;FAP4037;WO160;FCI1101A;AKX35115
Citröen;Berlingo;flex;00 ; 02;FAP7010;WOE700;FCI1101C;AKX35115
Citröen;Berlingo;flex;02 ; 04;FAP4873;WOE700;FCI1101C;AKX1430
Citröen;Berlingo;flex;04 ; 07;FAP4873;WOE710;FCI1101C;AKX1430
Citröen;Berlingo;flex;2018 ;;FAP4873;WOE710;FCI1630;AKX35345‐2
Citröen;BX;(GTI) ‐ gasolina ‐ automático;87 ; 93;FAP4812;WO160;FCI1101A;
Citröen;BX;gasolina ‐ Carburado;87 ; 93;FAP4812;WO160;FCC2160;
Citröen;BX;gasolina ‐ mecânico;86 ; 93;FAP4812;WO160;;
Citröen;BX;gasolina ‐ mecânico;89 ; 91;FAP0854;WO160;FCI1101A;
Citröen;BX;gasolina ‐ mecânico;91 ; 96;WR311;WO160;FCI1101A;
Citröen;BX;Injeção Eletrônica ‐ gasolina ‐ mecânico;86 ; 93;FAP4812;WO160;FCI1101A;
Citröen;C3;‐‐;2001 ;;FAP4873;WOE700;FCI1101C;AKX1446
Citröen;C3;‐‐;2001 ;;FAP3615;WOE700;FCI1101C;AKX1446
